field,role,shard,rows,bytes,shard_sha256,codec_id,index_sha256,physical_dir
landmarks_px256,geometry,landmarks_px256-00025.bin,256,172032,f565ba400c1d796df9415e724e4fbf2fde7f3f515ef4ec84d1eb62ecb596a750,npy1,6620b8a3a2d363d6be300893f05c29edb772e39f7efaa1adbae066f9215c829f,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00026.bin,256,172032,b91bec32db58c4e7282bc4ce14062b5f69b7b71a77c03762f0c749e3db71ed69,npy1,fe62d8470c474ddc2b38c22e146e3e291b2c16996ab0d0d47c79dda9ff26a29d,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00027.bin,256,172032,6453278033999cd2669b322be13cd3db2316b6e77dae10f9446cff9098a5b2ca,npy1,d7c0d7a6aed8cc6d954e0a4da2d17c74bf5cbf93a3ef78a62e91c4884ccf8abd,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00028.bin,256,172032,fad5fdf0f738e54f0d62ac525c241abc1555a87b617d5675e6c40362bd01e4e6,npy1,a9fd775e3c4b4a98ea762f0a11623e242dc0c60994c363fb6723d92a5d873108,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00029.bin,256,172032,692fc5ad81a90a14c38860c5439a06f445a0c3e70807cf6f31a8fbe0d10b0173,npy1,f976d7347bc5de7e4d272272f40ea6745668dc78b2ba8a63b6b36fc1508e0075,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00030.bin,256,172032,313e95cabaae2ecd52bf05afc788be929627400c285a1c30c3fc492e719c1da5,npy1,2858615678ca39ce7bec35b9136d49d789cf9a66854b230a654c0fdc3248c202,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00031.bin,256,172032,6d1e70c1e9213824ab5a164cba989eba1e4504e068a7aeda4885cc840f10748e,npy1,2adccc7b38e48303c196d1d3a6fb41eadef74ed94c86846380ae4c2aeab25191,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00032.bin,256,172032,c91ea69ae8179d2d5d8497e2dc5e06306ffb1f5d31841fd77615f673d944d3ea,npy1,a0e230af8f15cef208805f2666904324008177b8c6c705e2d9f4a4ea376c4e9a,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00033.bin,256,172032,eabc4e46ac80cd335b7bef59fec67abfec5dbaf841168b5fbf74b92c3cc0bb1b,npy1,fc749567f7dbcb161304a3358c568609debc22d5c71774052714831ff27f3909,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00034.bin,256,172032,d68afcc21f56ffeae1b172d4636a66632d127fc8e5f13a6d17ed83c5cf35a58a,npy1,cc7177cd9b73712f4f50234b2486615240c91f02250b928da905e58b008b0555,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00035.bin,256,172032,96d6178bf75f2e5986e9a36b090a65572100ab9d7e0cc42bed4df30d311229b9,npy1,1327262719789e27118f29b560ccf20dfe3a357510468871090197dca9c59604,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00036.bin,256,172032,911d69118a35bdc7c9dead5c0db3e6c07312ed5bee8425e7ea1e46369ccd9a46,npy1,13f0773b8be95bd01b82d1ac65afa0c671e16b516ff3c71f542549c8f6cca008,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00037.bin,256,172032,34e72d77442612783e76fb7fdbf4117ab596d0f8719d8b4d92bec1de5ea7c20b,npy1,0da6b1c53d4b4bcc31f23bc4f0fdfa17dc98b599ef7ee51b3a9fb62961462950,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00038.bin,256,172032,0063b52b3f119c0ae14feabe7ddc0f76bf7d6c16a0633aa6284b2f17565ba35a,npy1,76d3cb7b936ccf5eb37ac2aef53c7d5c7f4de18085e85c0d9642cd2cbe20dcbe,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00039.bin,256,172032,1e93f440bfe01a3dd3e8209ea40b2073cd244c0bee261e3fe54615aa38928e61,npy1,fc1011c9b5f384792b41b9bb04d22720d525c548bac9bb41571e627d526ea1a0,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00040.bin,255,171360,2336226738d2c051498d7c7e08765c5d713940e753192b98f41b39b0a490799f,npy1,642c5e151b400c12187c17cb639b7617d38ecf6bd94060a152268d12aba28bba,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00041.bin,256,172032,540db14be1c27559de30c408f54d0617b2d7f2273ef4f09f3614518f73ffe616,npy1,c07376b344979a247cb7444516c73e07462232eb1bde7dda10cf2e103471d3b9,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00042.bin,255,171360,6ada8f7752576b0e1b2660e95868f66701135cecf31c6ccd14a2b633708e845f,npy1,a4f5dc91e1b918e79b475d7360970ed0a5da301cfb8b32ee6d14ec76f94dbf63,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00043.bin,256,172032,aa4ba49928ae0657441dbc438c9e70ca35d59f765219612dc568283f8451434e,npy1,1568be9bf641c829a793025183d609b75e35e687a7a83fda5eebae39e44ffb09,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00044.bin,256,172032,791106092127aaffa1cfc761f1651e22e3c71a730fdbc2fb315fd0ae38113567,npy1,2fb6f0f897fc34f1519c0ae3a287c6c59ab41a1c9859ead1dd4e6028acb1e89d,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00045.bin,256,172032,7ed82a6403dab587d206f7d85945b112716e69c01cd5676beff25ddbda52984c,npy1,66472274e00bc6f3e1da41eb62613c74c96f913e46c5e027798dc4cb2406effd,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00046.bin,256,172032,b13941b4ece7e871eda18f63245144cda1be9c75635e2923a1a3994943266481,npy1,cd558c127f1c414002d3d8647810e45d63fef4fbb3f478874d1cb3f3aa4ff7cf,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00047.bin,256,172032,bf5d10af1b550f25e5737d2cc9095a82cea3beb4f736d02bd7a43be386e7cecb,npy1,1082b3cdd9a20e2fda64eaf39a543bbd7ca97322c4e49e9e62751c5cd9514faa,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00048.bin,256,172032,51610b269b9c87a0e679d91167b094e14757ec468a949b6ba2cefc1b70e3a8f3,npy1,56bed219c7ede38b8d5768a16ff01a10bf4bdb22b3346db3300f05d9de312041,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00049.bin,256,172032,d3e5248927826c835e77425536ec324e3a7823a7d31d4df9bf05bb3ac4343380,npy1,f217f6ecc9f653cf4024e9a40fb485d899ef4cb48c75e68171e052812d08623a,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00050.bin,254,170688,0e22a64155246e6db86d816da936f728011d78a697c1deb46f3755a9792019b5,npy1,bdd8ae198421bcc1cc3443a35155a87fa48e13d275a17c3a9f15dc10e4f9bda2,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00051.bin,256,172032,38596685a7e16882e6dd1c16fc53d46245cc4ac13ec8c4a42ea6a909ebd7f0d4,npy1,29c8bc24b2f06df1531a2af2065c405eab19f2e050266ac02670421081c27131,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00052.bin,256,172032,623b958a6741adb88e7ba1425f7837516f4594e2195c384fdd53c6491e341f28,npy1,e7a34b5911c21fe5a8fe1f943b72e8fe720f80b87ecf319022541cee70f3fdcb,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00053.bin,256,172032,1e9f59e10d00764ab75ebcb64a1943069ebe8d957500b602bb3e6c108b067cc1,npy1,6c8f6ae377737617bfbe92ddef01d8d15d6af471f73fab4af32fdaf78b93fc79,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00054.bin,255,171360,2b42ddb115380f0040d96178d646e818969fed9fc8f6eb2abc865e2cf59529c7,npy1,06219af3f8e70877515d80477f683feac99e7d8937d52b71610a7ba2705cd454,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00055.bin,255,171360,80034f107d1d5927da8704d6da2746b9f9f106b94bd57c13f1811c8ad7640f5a,npy1,08e12a373b6a83901a8657edfb2a99eed37770eec3a43c7bd1bc0e2d7bfce407,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00056.bin,256,172032,15efa7a651a74269b1a563f6a965c173a9afe5b0799028f0bc9b318bca74bd22,npy1,81d94eca0fabb2c2bd2c71ff1420d9d47be525a447ead4cce5b3ca0e67105725,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00057.bin,256,172032,051410482bb31342fce3f4dfe6e151543b642a9c027f3ecc4454c4e9e48aabd3,npy1,e6f886e51b17abf7733537465ad5b4d7c8be7b215824b84f2a0ac56198db2c42,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00058.bin,256,172032,df250444bc900c2c93fdca1d33b0e8ee0d9f92cb2cae43ce3dd861c1b633e202,npy1,fbfb77837569a2ddbea61172d1b935b24b97d5476e559ee0992b52dce6e6c52c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00059.bin,256,172032,8358c982a6a3efce0feebaf85b9a71329760e314cc073ff08e0c252b54bc5a34,npy1,0e39540cf3a322259ccff48cb12d4ca94dc342f7d037938913f1834e0add5916,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00060.bin,256,172032,6b1f01466f9d9448497bb09150cd7e1de9eb4ecce39a27104c68ef517f6cbbbf,npy1,e7f1aae9c0988fa77ffc9bcefa9a6dc29daf515c3030fdecffea46c164252c3c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00061.bin,256,172032,b9833dd9a11f806db3cac330de5dea9e136cb94ea113ae6c0cf3f0beff0d81aa,npy1,c37a05e14847c51105fb474c3a1056853556a791801c404b9fac6bd2d91b7c63,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00062.bin,255,171360,28c04c32153ff8eba06119fd1e9565e8fcab4bd01d52b3f4b88f34e1cf1a6c9f,npy1,0f4312ca741865fc2f1208b35c0f3a5e54c82526a33a87910e05f002ac0a25b6,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00063.bin,256,172032,1fa7006330cab93a07318e9b76999e1edea34de605eb8dc0f0ee3750f44dd4b8,npy1,de81e9b2a9cebbb6aaa55dd44adb8b27bdce68772c0eeb8d6b79d8a5a7d5c9cd,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00064.bin,255,171360,c9539cca0e969e542f661741edb0026fc2e4d6643fe3c7ce83b03cd9dd46a33f,npy1,d907446aab216668161e960a75123cdd132780a0ed9856a1fdeba4c5221ba06b,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00065.bin,256,172032,3a1fbf1135bddee11a9c5a0b450ca34b6d592a9351f3d8cf6fc8ce9b8b4ec14f,npy1,6408f63ee349bbd0d7f7d538242939861066128957b11bc9d8be4d55e7ee0f76,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00066.bin,253,170016,6d44ce6860fc196cbb1c9e549c8d23b1423b3ca05517888152b949f0904633c7,npy1,a6cd07cdda01e35d5f3f89ca30657748b69535c2147eb94cde8d872c760e2077,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00067.bin,256,172032,e0948cbce34d8a17d31a22fbf7ebbc1dbe51b46e693aa345cf3b5f58ea2d98a7,npy1,90b42350c33aa38b2703eb30df4fac867139277b068b558f22cff772b35a735a,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00068.bin,256,172032,16455c1bb711160a1feda979e496395290a2d180f5e0b6657aec5d006faa335b,npy1,e03bb103abd89fef6a283412db7d279e92b9d7891c39d8e06e74eb80c35a1110,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00069.bin,256,172032,b5ac74294d4b3c7bf1460d984b6f8dd568def4ec21ab520665eaeab11d24efc9,npy1,7513f8b4aec27a588c353a17724aef3080907566334b4a38b1d855df30645565,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00070.bin,256,172032,348fe7fb46a62ddf1c72b8df1b0a5848d3012a532fb84f083b2ad035bb3af40c,npy1,cc30530b191e90c86fce3f817509eefbcf7310c8c3a8f6eab47ab35a06ef0c5b,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00071.bin,255,171360,9f018469df45fd72d50f0773f42a482d7be32260ac8471ad097750200b4b613a,npy1,3dd03f2712c30dc64e4828b302512c0da5969dd59229d466f90355ac0f9a821e,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00072.bin,254,170688,9a2af0dd89b963c6453362a02dee0e1284f521f205a8d3265fd95db942f57de7,npy1,e23f6f1419bba061440fa9d4147cac04ac49d72bb43b4292df1acc58eae7ac70,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00073.bin,256,172032,cc2d169b9d624af95fc11b6e403d52020662a9d449b84dfdb72e427b48dab243,npy1,f5660a54b668b044f45ca6f1b549023b284747d2475dc6bb06c1dcff6549beb4,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00074.bin,256,172032,af9155f886abeee383d8571f2a8b4a5c2b5017be8c739203eaa164aa554cf6e2,npy1,99c693d222aaed40d1c81d8bf76f65e7e162be76f0078784dc4044e4a0a95371,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00075.bin,256,172032,ede59fcc04486956d5119a186ca4812506bf3c190c8ae6bb8a20ff463b7eb526,npy1,0cda3bc92160bba652c12f2519d4b35390c21e67c2ef40f6d283cf89566579e7,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00076.bin,256,172032,1ce634502b26745d57c58e64e9246e66ad6b5ac6ed7ed743e0e247afbfe9f805,npy1,9e52efad7ebee77a5c3ee6175d1865172c83376bfa9e629bdecef8a802fd0c67,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00077.bin,256,172032,18c834ee78b261f4f25493f96bae109f3b59154f8275d3d9965e44b909244861,npy1,1a38e4994197a233570d1f1fc22f21f5e8810203756599b52771e0551708b7f9,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00078.bin,256,172032,875c2fc4c4438e9fd8a143c512f0f02650dc5818c094e5f306e8bf6f05c7eafa,npy1,00c4760d9b5795bb5a269247b2973b2ca3eb8913016c4e8a8a90d34937c131e2,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00079.bin,248,166656,5cd6745271eac124807e3ddb5bf42358dde664b69212d7da1970503081780cc5,npy1,5e69ae4359cf5f2cdf5fd7bd62be8b566d7d2b855c8ebe12e13659dc7f9e0ecd,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
landmarks_px256,geometry,landmarks_px256-00080.bin,157,105504,b5440bc77be3e6a72f6831a3949932dbdcf01e670ca5ce7d65f23c2a8b1fb553,npy1,6ba56e2300cf5dccb1aba2728e02665f1d9b9bbf6567e8ad2a0c578318c0aed1,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/landmarks_px256
parsing_logits,geometry,parsing_logits-00000.bin,256,432725189,e55a14a9f163a21869cd34eed5c7067dbefd2e6ad1500752ea5598fade54194c,npy1+shuffle4+zstd,e39f33873ffb7ae644794ffa80d60345cfe5eaf57227edc8fc34c2e360946130,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00001.bin,256,432569157,ba4e1c5cf53bd89472e318c911d55adebfc6688fca5fc4ad068c678841b25bec,npy1+shuffle4+zstd,760e40ba47d0609e1e58a20450b2099d6b02ff8ac581c1f874db042bbab5b45c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00002.bin,256,432115156,060d72e75b5ca39d565bd076d3b1e68fbf6843e6396d3ba7c42277580784ec31,npy1+shuffle4+zstd,ef891f90ceda8160414fb521021c4e548a6f0bbcb70c5ba4da85bcbeec4b0f91,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00003.bin,256,432828352,257922f815e4f82d1a5a0245eb3075a80e9801e89183a16dd1bdc70c14068436,npy1+shuffle4+zstd,4319df3f2d1ae0185d2b96b5ec7a91130369eb509d596eae18684f35925b78eb,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00004.bin,256,431717978,dd504f6792600b93c36a0df27665e018c90f12d340e4e4cf27c30142e1bfd147,npy1+shuffle4+zstd,390cea4606694d04813f4d9c924473c6c628045b5c15607bd8dade3e09a6c694,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00005.bin,256,432377988,7430856c9c96a1eecca732fbd0b8076a71c30c514ccb72d1d985b5465342f9eb,npy1+shuffle4+zstd,8b5fbdafaa960455e3b40b1461df25744e81a134198a035a9d33c656016479cf,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00006.bin,256,432419824,629f61e21ca8776d37fffdb01a1199a870c44fa00f2395a5066708251fd77a15,npy1+shuffle4+zstd,b81c28f0b8171ca280fdfeb01d2672d438f85eede64df454e03899a1db9a4fff,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00007.bin,256,432615115,0c9d46f36c785a945aa2b24874a38a0b9629d1645971b8e7c1da1e2986b3266d,npy1+shuffle4+zstd,a3458094120fcdf86d3d4190b7c661409e0e12ba49a631e56e2994e5bbcc6b4c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00008.bin,256,432702365,39148ea592bd5988eb207ec936f8e6efa457dd0db8d9bc846a216210e8fb765e,npy1+shuffle4+zstd,207434b25db1874cc5dd145f181614a6285d48163db23f98af9d62b05e359ccc,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00009.bin,256,431499345,ca2d6997f502b50df882d2fe3f9a95af29b08560a0fa0e64f55e27af50f01d9b,npy1+shuffle4+zstd,e9f359c8652d0bb92ede42f91c18839c2dd721a22f44dc005b86e69bbd8a10ab,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00010.bin,256,431864975,26a2e42b1cde338d8aeddfd1ecde89e70f826b150b089e4b5654806673f3e118,npy1+shuffle4+zstd,d2f94f7681b943a7fd71978d38f1ccc36faf0db598c217f02e9a99fa28b269fe,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00011.bin,256,432948472,f220479e818549dc76bebe367763670f749da791d7b931530f8475c8933764b6,npy1+shuffle4+zstd,9e3f8ffd047ab3bceaf2b270ceb86e565155983f4a911a5ddd43f826459d9e2b,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00012.bin,256,432760736,28f06c041dda5c2cb109624074b47f024b70700bd33f41e2bcac279ae6156049,npy1+shuffle4+zstd,55d7d9ae167ddf2fa39bc27b112be3ab69a4b87d270098470fb19d12e2ff682e,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00013.bin,256,432334015,0ca2192b34214d57e50bd2549eb36575be954e0c009113a849adc52f922e3020,npy1+shuffle4+zstd,4188f5fee4ca726523d84e1300a57bb4d5978e56dd4f3a2723692110ccf6a7e5,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00014.bin,256,432497830,74583482146fce0b49013d407ff7aa67b0ec95e4b6ae46d460cd150139ce61cd,npy1+shuffle4+zstd,e2604f6ad8b2a101a880c0ed5d350152663f0410f0f2ba7a0f2013217ef24e96,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00015.bin,256,432016312,18bc903068d470b17c7d4b2d1a56059921efd9d9a0416c24178a22d0c341ff2f,npy1+shuffle4+zstd,5afa88c17b129067fc6be7e47d8e846d2add6a008ddf584fb3e602dcd59bc3a7,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00016.bin,256,432591988,085218a051e50025fcba95ec76450f591bf4f855cd0981864844182758a0b987,npy1+shuffle4+zstd,eee102be01bdddfb9942c124f6317fce17f73d97251581489d202139aa1e2d90,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00017.bin,256,432542502,12578ed07e10b487d3ef44f5d757f0d910c944bcc20432695db7222b07203af3,npy1+shuffle4+zstd,54608fbbc9b58a6a66cde5a57ab7fee7535c26cae85f0d652e1a78af13b9850e,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00018.bin,256,432528418,45be992b9101c1671325423818acffa4e2ceb870bc0eebefca3cc46fc20e0ef5,npy1+shuffle4+zstd,3c7696def027e69e0b0297dd78933e48a41fc68732cc3088490e639dc8b6241f,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00019.bin,256,430943563,855c901997d2c8d4b599506bb8110a6b48cf96be684e513622ea4064f163b23b,npy1+shuffle4+zstd,3ebad0cf554605d2fc1ec643bc50236d4ef604e81480962ec642cdfcbb2667a3,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00020.bin,256,431129521,e71dde71f3ea36e10ffc34a3e08e1a259041bdd16383574af38af656af007dcc,npy1+shuffle4+zstd,1bba753958b874c18e134fe8a07ab1a65254179640fb289c994bf5bd4ccd30b4,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00021.bin,256,431199394,dd4b404abd142c64f4e0f72b05d990ae6c05862bf54871a632e0e286ca333e05,npy1+shuffle4+zstd,e29890551037b4d10a41e4d972799225a162ff99b9f90842f79cb82927df998c,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00022.bin,256,429998030,ae157179cbfbcd7a991b6b1b788aab58a0090b4967ee4d88bb1be300df760894,npy1+shuffle4+zstd,05c62945112863ec09a5b5146751e89a903da8e1823585c4a5fdffb26c7de04a,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00023.bin,256,430080076,4afb526a3ff2f8be3e240212a0a8cd0736c068cc3255b2c3af44c03888130096,npy1+shuffle4+zstd,a6c826a6bcef97bc6e956b44ad8622b4a345548bd73de86e499c613d0a95ee49,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00024.bin,256,429956706,f73b1374a6fc185ab0d3a8c420e39260ba559dbece40b2da78ba07157381b44f,npy1+shuffle4+zstd,6bc2e916c0d20ad513d8550fe32c46217b310dcb23687dcf5b60f301d65218fa,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00025.bin,256,431185786,25dd0d2dd71b525d2e7d663c73e3a1fa6221597a540a85328d77458ddac69581,npy1+shuffle4+zstd,eab66dedaaa93b008eff9251edd960cc888945a4f4004cbe7d5c2d6421d9073f,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00026.bin,256,430713623,93d9c521a8c4e2ef90fd4b45ef717a25ddf7e95ebfd7361d9a2c598b2523662e,npy1+shuffle4+zstd,eaa41f002a02aa55d9d4d0a7252656f669bd4358325ec69c86ba4000e61493c6,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00027.bin,256,430812330,10e3becee97d6a5ec81e457ca96368a16f7afd067bbdfefbf730c6359322a14b,npy1+shuffle4+zstd,f6bf7e51d16bef476152b83d7649d3bd75f524b307ae1f2dbc657b4c9cdd0959,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00028.bin,256,431039683,20478e37045831c8220a76a3250e80ee02706555e02e71c11d4d7a11d2673d60,npy1+shuffle4+zstd,f43feb0bcd65bf6877ae9c600c552daffdb4942436c19a149270b42fdf36e6af,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
parsing_logits,geometry,parsing_logits-00029.bin,256,430906473,577805a22d51db9751e0d739dd59e04952334e17cd08e4bb11613a90d929a8c3,npy1+shuffle4+zstd,fae932eaf6302817e3aa006bd9697db5585e9875f7ff617632ab71fe6247fab0,/media/cong/Data/GPAT_TransferBench_runtime/cache/geometry/parsing_logits
